x,y,foregroundColor,backgroundColor,character
121,25,#AB3FD8,reset,█
122,25,#AB4B90,reset,█
123,25,#AB5748,reset,█
124,25,#AB6300,reset,█
125,25,#AB6EB8,reset,█
126,25,#AB7A70,reset,█
127,25,#AB8628,reset,█
128,25,#AB91E0,reset,█
129,25,#AB9D98,reset,█
130,25,#ABA950,reset,█
131,25,#ABB508,reset,█
132,25,#ABC0C0,reset,█
133,25,#ABCC78,reset,█
134,25,#ABD830,reset,█
135,25,#ABE3E8,reset,█
136,25,#ABEFA0,reset,█
137,25,#ABFB58,reset,█
138,25,#AC0710,reset,█
139,25,#AC12C8,reset,█
140,25,#AC1E80,reset,█
141,25,#AC2A38,reset,█
142,25,#AC35F0,reset,█
143,25,#AC41A8,reset,█
144,25,#AC4D60,reset,█
145,25,#AC5918,reset,█
146,25,#AC64D0,reset,█
147,25,#AC7088,reset,█
148,25,#AC7C40,reset,█
149,25,#AC87F8,reset,█
150,25,#AC93B0,reset,█
151,25,#AC9F68,reset,█
152,25,#ACAB20,reset,█
153,25,#ACB6D8,reset,█
154,25,#ACC290,reset,█
155,25,#ACCE48,reset,█
156,25,#ACDA00,reset,█
157,25,#ACE5B8,reset,█
158,25,#ACF170,reset,█
159,25,#ACFD28,reset,█
160,25,#AD08E0,reset,█
161,25,#AD1498,reset,█
162,25,#AD2050,reset,█
163,25,#AD2C08,reset,█
164,25,#AD37C0,reset,█
165,25,#AD4378,reset,█
166,25,#AD4F30,reset,█
167,25,#AD5AE8,reset,█
168,25,#AD66A0,reset,█
169,25,#AD7258,reset,█
170,25,#AD7E10,reset,█
171,25,#AD89C8,reset,█
172,25,#AD9580,reset,█
173,25,#ADA138,reset,█
174,25,#ADACF0,reset,█
175,25,#ADB8A8,reset,█
176,25,#ADC460,reset,█
177,25,#ADD018,reset,█
178,25,#ADDBD0,reset,█
179,25,#ADE788,reset,█
180,25,#ADF340,reset,█
0,26,#ADFEF8,reset,█
1,26,#AE0AB0,reset,█
2,26,#AE1668,reset,█
3,26,#AE2220,reset,█
4,26,#AE2DD8,reset,█
5,26,#AE3990,reset,█
6,26,#AE4548,reset,█
7,26,#AE5100,reset,█
8,26,#AE5CB8,reset,█
9,26,#AE6870,reset,█
10,26,#AE7428,reset,█
11,26,#AE7FE0,reset,█
12,26,#AE8B98,reset,█
13,26,#AE9750,reset,█
14,26,#AEA308,reset,█
15,26,#AEAEC0,reset,█
16,26,#AEBA78,reset,█
17,26,#AEC630,reset,█
18,26,#AED1E8,reset,█
19,26,#AEDDA0,reset,█
20,26,#AEE958,reset,█
21,26,#AEF510,reset,█
22,26,#AF00C8,reset,█
23,26,#AF0C80,reset,█
24,26,#AF1838,reset,█
25,26,#AF23F0,reset,█
26,26,#AF2FA8,reset,█
27,26,#AF3B60,reset,█
28,26,#AF4718,reset,█
29,26,#AF52D0,reset,█
30,26,#AF5E88,reset,█
31,26,#AF6A40,reset,█
32,26,#AF75F8,reset,█
33,26,#AF81B0,reset,█
34,26,#AF8D68,reset,█
35,26,#AF9920,reset,█
36,26,#AFA4D8,reset,█
37,26,#AFB090,reset,█
38,26,#AFBC48,reset,█
39,26,#AFC800,reset,█
40,26,#AFD3B8,reset,█
41,26,#AFDF70,reset,█
42,26,#AFEB28,reset,█
43,26,#AFF6E0,reset,█
44,26,#B00298,reset,█
45,26,#B00E50,reset,█
46,26,#B01A08,reset,█
47,26,#B025C0,reset,█
48,26,#B03178,reset,█
49,26,#B03D30,reset,█
50,26,#B048E8,reset,█
51,26,#B054A0,reset,█
52,26,#B06058,reset,█
53,26,#B06C10,reset,█
54,26,#B077C8,reset,█
55,26,#B08380,reset,█
56,26,#B08F38,reset,█
57,26,#B09AF0,reset,█
58,26,#B0A6A8,reset,█
59,26,#B0B260,reset,█
60,26,#B0BE18,reset,█
61,26,#B0C9D0,reset,█
62,26,#B0D588,reset,█
63,26,#B0E140,reset,█
64,26,#B0ECF8,reset,█
65,26,#B0F8B0,reset,█
66,26,#B10468,reset,█
67,26,#B11020,reset,█
68,26,#B11BD8,reset,█
69,26,#B12790,reset,█
70,26,#B13348,reset,█
71,26,#B13F00,reset,█
72,26,#B14AB8,reset,█
73,26,#B15670,reset,█
74,26,#B16228,reset,█
75,26,#B16DE0,reset,█
76,26,#B17998,reset,█
77,26,#B18550,reset,█
78,26,#B19108,reset,█
79,26,#B19CC0,reset,█
80,26,#B1A878,reset,█
81,26,#B1B430,reset,█
82,26,#B1BFE8,reset,█
83,26,#B1CBA0,reset,█
84,26,#B1D758,reset,█
85,26,#B1E310,reset,█
86,26,#B1EEC8,reset,█
87,26,#B1FA80,reset,█
88,26,#B20638,reset,█
89,26,#B211F0,reset,█
90,26,#B21DA8,reset,█
91,26,#B22960,reset,█
92,26,#B23518,reset,█
93,26,#B240D0,reset,█
94,26,#B24C88,reset,█
95,26,#B25840,reset,█
96,26,#B263F8,reset,█
97,26,#B26FB0,reset,█
98,26,#B27B68,reset,█
99,26,#B28720,reset,█
100,26,#B292D8,reset,█
101,26,#B29E90,reset,█
102,26,#B2AA48,reset,█
103,26,#B2B600,reset,█
104,26,#B2C1B8,reset,█
105,26,#B2CD70,reset,█
106,26,#B2D928,reset,█
107,26,#B2E4E0,reset,█
108,26,#B2F098,reset,█
109,26,#B2FC50,reset,█
110,26,#B30808,reset,█
111,26,#B313C0,reset,█
112,26,#B31F78,reset,█
113,26,#B32B30,reset,█
114,26,#B336E8,reset,█
115,26,#B342A0,reset,█
116,26,#B34E58,reset,█
117,26,#B35A10,reset,█
118,26,#B365C8,reset,█
119,26,#B37180,reset,█
120,26,#B37D38,reset,█
121,26,#B388F0,reset,█
122,26,#B394A8,reset,█
123,26,#B3A060,reset,█
124,26,#B3AC18,reset,█
125,26,#B3B7D0,reset,█
126,26,#B3C388,reset,█
127,26,#B3CF40,reset,█
128,26,#B3DAF8,reset,█
129,26,#B3E6B0,reset,█
130,26,#B3F268,reset,█
131,26,#B3FE20,reset,█
132,26,#B409D8,reset,█
133,26,#B41590,reset,█
134,26,#B42148,reset,█
135,26,#B42D00,reset,█
136,26,#B438B8,reset,█
137,26,#B44470,reset,█
138,26,#B45028,reset,█
139,26,#B45BE0,reset,█
140,26,#B46798,reset,█
141,26,#B47350,reset,█
142,26,#B47F08,reset,█
143,26,#B48AC0,reset,█
144,26,#B49678,reset,█
145,26,#B4A230,reset,█
146,26,#B4ADE8,reset,█
147,26,#B4B9A0,reset,█
148,26,#B4C558,reset,█
149,26,#B4D110,reset,█
150,26,#B4DCC8,reset,█
151,26,#B4E880,reset,█
152,26,#B4F438,reset,█
153,26,#B4FFF0,reset,█
154,26,#B50BA8,reset,█
155,26,#B51760,reset,█
156,26,#B52318,reset,█
157,26,#B52ED0,reset,█
158,26,#B53A88,reset,█
159,26,#B54640,reset,█
160,26,#B551F8,reset,█
161,26,#B55DB0,reset,█
162,26,#B56968,reset,█
163,26,#B57520,reset,█
164,26,#B580D8,reset,█
165,26,#B58C90,reset,█
166,26,#B59848,reset,█
167,26,#B5A400,reset,█
168,26,#B5AFB8,reset,█
169,26,#B5BB70,reset,█
170,26,#B5C728,reset,█
171,26,#B5D2E0,reset,█
172,26,#B5DE98,reset,█
173,26,#B5EA50,reset,█
174,26,#B5F608,reset,█
175,26,#B601C0,reset,█
176,26,#B60D78,reset,█
177,26,#B61930,reset,█
178,26,#B624E8,reset,█
179,26,#B630A0,reset,█
180,26,#B63C58,reset,█
0,27,#B64810,reset,█
1,27,#B653C8,reset,█
2,27,#B65F80,reset,█
3,27,#B66B38,reset,█
4,27,#B676F0,reset,█
5,27,#B682A8,reset,█
6,27,#B68E60,reset,█
7,27,#B69A18,reset,█
8,27,#B6A5D0,reset,█
9,27,#B6B188,reset,█
10,27,#B6BD40,reset,█
11,27,#B6C8F8,reset,█
12,27,#B6D4B0,reset,█
13,27,#B6E068,reset,█
14,27,#B6EC20,reset,█
15,27,#B6F7D8,reset,█
16,27,#B70390,reset,█
17,27,#B70F48,reset,█
18,27,#B71B00,reset,█
19,27,#B726B8,reset,█
20,27,#B73270,reset,█
21,27,#B73E28,reset,█
22,27,#B749E0,reset,█
23,27,#B75598,reset,█
24,27,#B76150,reset,█
25,27,#B76D08,reset,█
26,27,#B778C0,reset,█
27,27,#B78478,reset,█
28,27,#B79030,reset,█
29,27,#B79BE8,reset,█
30,27,#B7A7A0,reset,█
31,27,#B7B358,reset,█
32,27,#B7BF10,reset,█
33,27,#B7CAC8,reset,█
34,27,#B7D680,reset,█
35,27,#B7E238,reset,█
36,27,#B7EDF0,reset,█
37,27,#B7F9A8,reset,█
38,27,#B80560,reset,█
39,27,#B81118,reset,█
40,27,#B81CD0,reset,█
41,27,#B82888,reset,█
42,27,#B83440,reset,█
43,27,#B83FF8,reset,█
44,27,#B84BB0,reset,█
45,27,#B85768,reset,█
46,27,#B86320,reset,█
47,27,#B86ED8,reset,█
48,27,#B87A90,reset,█
49,27,#B88648,reset,█
50,27,#B89200,reset,█
51,27,#B89DB8,reset,█
52,27,#B8A970,reset,█
53,27,#B8B528,reset,█
54,27,#B8C0E0,reset,█
55,27,#B8CC98,reset,█
56,27,#B8D850,reset,█
57,27,#B8E408,reset,█
58,27,#B8EFC0,reset,█
59,27,#B8FB78,reset,█
60,27,#B90730,reset,█
61,27,#B912E8,reset,█
62,27,#B91EA0,reset,█
63,27,#B92A58,reset,█
64,27,#B93610,reset,█
65,27,#B941C8,reset,█
66,27,#B94D80,reset,█
67,27,#B95938,reset,█
68,27,#B964F0,reset,█
69,27,#B970A8,reset,█
70,27,#B97C60,reset,█
71,27,#B98818,reset,█
72,27,#B993D0,reset,█
73,27,#B99F88,reset,█
74,27,#B9AB40,reset,█
75,27,#B9B6F8,reset,█
76,27,#B9C2B0,reset,█
77,27,#B9CE68,reset,█
78,27,#B9DA20,reset,█
79,27,#B9E5D8,reset,█
80,27,#B9F190,reset,█
81,27,#B9FD48,reset,█
82,27,#BA0900,reset,█
83,27,#BA14B8,reset,█
84,27,#BA2070,reset,█
85,27,#BA2C28,reset,█
86,27,#BA37E0,reset,█
87,27,#BA4398,reset,█
88,27,#BA4F50,reset,█
89,27,#BA5B08,reset,█
90,27,#BA66C0,reset,█
91,27,#BA7278,reset,█
92,27,#BA7E30,reset,█
93,27,#BA89E8,reset,█
94,27,#BA95A0,reset,█
95,27,#BAA158,reset,█
96,27,#BAAD10,reset,█
97,27,#BAB8C8,reset,█
98,27,#BAC480,reset,█
99,27,#BAD038,reset,█
100,27,#BADBF0,reset,█
101,27,#BAE7A8,reset,█
102,27,#BAF360,reset,█
103,27,#BAFF18,reset,█
104,27,#BB0AD0,reset,█
105,27,#BB1688,reset,█
106,27,#BB2240,reset,█
107,27,#BB2DF8,reset,█
108,27,#BB39B0,reset,█
109,27,#BB4568,reset,█
110,27,#BB5120,reset,█
111,27,#BB5CD8,reset,█
112,27,#BB6890,reset,█
113,27,#BB7448,reset,█
114,27,#BB8000,reset,█
115,27,#BB8BB8,reset,█
116,27,#BB9770,reset,█
117,27,#BBA328,reset,█
118,27,#BBAEE0,reset,█
119,27,#BBBA98,reset,█
120,27,#BBC650,reset,█
121,27,#BBD208,reset,█
122,27,#BBDDC0,reset,█
123,27,#BBE978,reset,█
124,27,#BBF530,reset,█
125,27,#BC00E8,reset,█
126,27,#BC0CA0,reset,█
127,27,#BC1858,reset,█
128,27,#BC2410,reset,█
129,27,#BC2FC8,reset,█
130,27,#BC3B80,reset,█
131,27,#BC4738,reset,█
132,27,#BC52F0,reset,█
133,27,#BC5EA8,reset,█
134,27,#BC6A60,reset,█
135,27,#BC7618,reset,█
136,27,#BC81D0,reset,█
137,27,#BC8D88,reset,█
138,27,#BC9940,reset,█
139,27,#BCA4F8,reset,█
140,27,#BCB0B0,reset,█
141,27,#BCBC68,reset,█
142,27,#BCC820,reset,█
143,27,#BCD3D8,reset,█
144,27,#BCDF90,reset,█
145,27,#BCEB48,reset,█
146,27,#BCF700,reset,█
147,27,#BD02B8,reset,█
148,27,#BD0E70,reset,█
149,27,#BD1A28,reset,█
150,27,#BD25E0,reset,█
151,27,#BD3198,reset,█
152,27,#BD3D50,reset,█
153,27,#BD4908,reset,█
154,27,#BD54C0,reset,█
155,27,#BD6078,reset,█
156,27,#BD6C30,reset,█
157,27,#BD77E8,reset,█
158,27,#BD83A0,reset,█
159,27,#BD8F58,reset,█
160,27,#BD9B10,reset,█
161,27,#BDA6C8,reset,█
162,27,#BDB280,reset,█
163,27,#BDBE38,reset,█
164,27,#BDC9F0,reset,█
165,27,#BDD5A8,reset,█
166,27,#BDE160,reset,█
167,27,#BDED18,reset,█
168,27,#BDF8D0,reset,█
169,27,#BE0488,reset,█
170,27,#BE1040,reset,█
171,27,#BE1BF8,reset,█
172,27,#BE27B0,reset,█
173,27,#BE3368,reset,█
174,27,#BE3F20,reset,█
175,27,#BE4AD8,reset,█
176,27,#BE5690,reset,█
177,27,#BE6248,reset,█
178,27,#BE6E00,reset,█
179,27,#BE79B8,reset,█
180,27,#BE8570,reset,█
0,28,#BE9128,reset,█
1,28,#BE9CE0,reset,█
2,28,#BEA898,reset,█
3,28,#BEB450,reset,█
4,28,#BEC008,reset,█
5,28,#BECBC0,reset,█
6,28,#BED778,reset,█
7,28,#BEE330,reset,█
8,28,#BEEEE8,reset,█
9,28,#BEFAA0,reset,█
10,28,#BF0658,reset,█
11,28,#BF1210,reset,█
12,28,#BF1DC8,reset,█
13,28,#BF2980,reset,█
14,28,#BF3538,reset,█
15,28,#BF40F0,reset,█
16,28,#BF4CA8,reset,█
17,28,#BF5860,reset,█
18,28,#BF6418,reset,█
19,28,#BF6FD0,reset,█
20,28,#BF7B88,reset,█
21,28,#BF8740,reset,█
22,28,#BF92F8,reset,█
23,28,#BF9EB0,reset,█
24,28,#BFAA68,reset,█
25,28,#BFB620,reset,█
26,28,#BFC1D8,reset,█
27,28,#BFCD90,reset,█
28,28,#BFD948,reset,█
29,28,#BFE500,reset,█
30,28,#BFF0B8,reset,█
31,28,#BFFC70,reset,█
32,28,#C00828,reset,█
33,28,#C013E0,reset,█
34,28,#C01F98,reset,█
35,28,#C02B50,reset,█
36,28,#C03708,reset,█
37,28,#C042C0,reset,█
38,28,#C04E78,reset,█
39,28,#C05A30,reset,█
40,28,#C065E8,reset,█
41,28,#C071A0,reset,█
42,28,#C07D58,reset,█
43,28,#C08910,reset,█
44,28,#C094C8,reset,█
45,28,#C0A080,reset,█
46,28,#C0AC38,reset,█
47,28,#C0B7F0,reset,█
48,28,#C0C3A8,reset,█
49,28,#C0CF60,reset,█
50,28,#C0DB18,reset,█
51,28,#C0E6D0,reset,█
52,28,#C0F288,reset,█
53,28,#C0FE40,reset,█
54,28,#C109F8,reset,█
55,28,#C115B0,reset,█
56,28,#C12168,reset,█
57,28,#C12D20,reset,█
58,28,#C138D8,reset,█
59,28,#C14490,reset,█
60,28,#C15048,reset,█
61,28,#C15C00,reset,█
62,28,#C167B8,reset,█
63,28,#C17370,reset,█
64,28,#C17F28,reset,█
65,28,#C18AE0,reset,█
66,28,#C19698,reset,█
67,28,#C1A250,reset,█
68,28,#C1AE08,reset,█
69,28,#C1B9C0,reset,█
70,28,#C1C578,reset,█
71,28,#C1D130,reset,█
72,28,#C1DCE8,reset,█
73,28,#C1E8A0,reset,█
74,28,#C1F458,reset,█
75,28,#C20010,reset,█
76,28,#C20BC8,reset,█
77,28,#C21780,reset,█
78,28,#C22338,reset,█
79,28,#C22EF0,reset,█
80,28,#C23AA8,reset,█
81,28,#C24660,reset,█
82,28,#C25218,reset,█
83,28,#C25DD0,reset,█
84,28,#C26988,reset,█
85,28,#C27540,reset,█
86,28,#C280F8,reset,█
87,28,#C28CB0,reset,█
88,28,#C29868,reset,█
89,28,#C2A420,reset,█
90,28,#C2AFD8,reset,█
91,28,#C2BB90,reset,█
92,28,#C2C748,reset,█
93,28,#C2D300,reset,█
94,28,#C2DEB8,reset,█
95,28,#C2EA70,reset,█
96,28,#C2F628,reset,█
97,28,#C301E0,reset,█
98,28,#C30D98,reset,█
99,28,#C31950,reset,█
100,28,#C32508,reset,█
101,28,#C330C0,reset,█
102,28,#C33C78,reset,█
103,28,#C34830,reset,█
104,28,#C353E8,reset,█
105,28,#C35FA0,reset,█
106,28,#C36B58,reset,█
107,28,#C37710,reset,█
108,28,#C382C8,reset,█
109,28,#C38E80,reset,█
110,28,#C39A38,reset,█
111,28,#C3A5F0,reset,█
112,28,#C3B1A8,reset,█
113,28,#C3BD60,reset,█
114,28,#C3C918,reset,█
115,28,#C3D4D0,reset,█
116,28,#C3E088,reset,█
117,28,#C3EC40,reset,█
118,28,#C3F7F8,reset,█
119,28,#C403B0,reset,█
120,28,#C40F68,reset,█
121,28,#C41B20,reset,█
122,28,#C426D8,reset,█
123,28,#C43290,reset,█
124,28,#C43E48,reset,█
125,28,#C44A00,reset,█
126,28,#C455B8,reset,█
127,28,#C46170,reset,█
128,28,#C46D28,reset,█
129,28,#C478E0,reset,█
130,28,#C48498,reset,█
131,28,#C49050,reset,█
132,28,#C49C08,reset,█
133,28,#C4A7C0,reset,█
134,28,#C4B378,reset,█
135,28,#C4BF30,reset,█
136,28,#C4CAE8,reset,█
137,28,#C4D6A0,reset,█
138,28,#C4E258,reset,█
139,28,#C4EE10,reset,█
140,28,#C4F9C8,reset,█
141,28,#C50580,reset,█
142,28,#C51138,reset,█
143,28,#C51CF0,reset,█
144,28,#C528A8,reset,█
145,28,#C53460,reset,█
146,28,#C54018,reset,█
147,28,#C54BD0,reset,█
148,28,#C55788,reset,█
149,28,#C56340,reset,█
150,28,#C56EF8,reset,█
151,28,#C57AB0,reset,█
152,28,#C58668,reset,█
153,28,#C59220,reset,█
154,28,#C59DD8,reset,█
155,28,#C5A990,reset,█
156,28,#C5B548,reset,█
157,28,#C5C100,reset,█
158,28,#C5CCB8,reset,█
159,28,#C5D870,reset,█
160,28,#C5E428,reset,█
161,28,#C5EFE0,reset,█
162,28,#C5FB98,reset,█
163,28,#C60750,reset,█
164,28,#C61308,reset,█
165,28,#C61EC0,reset,█
166,28,#C62A78,reset,█
167,28,#C63630,reset,█
168,28,#C641E8,reset,█
169,28,#C64DA0,reset,█
170,28,#C65958,reset,█
171,28,#C66510,reset,█
172,28,#C670C8,reset,█
173,28,#C67C80,reset,█
174,28,#C68838,reset,█
175,28,#C693F0,reset,█
176,28,#C69FA8,reset,█
177,28,#C6AB60,reset,█
178,28,#C6B718,reset,█
179,28,#C6C2D0,reset,█
180,28,#C6CE88,reset,█
0,29,#C6DA40,reset,█
1,29,#C6E5F8,reset,█
2,29,#C6F1B0,reset,█
3,29,#C6FD68,reset,█
4,29,#C70920,reset,█
5,29,#C714D8,reset,█
6,29,#C72090,reset,█
7,29,#C72C48,reset,█
8,29,#C73800,reset,█
9,29,#C743B8,reset,█
10,29,#C74F70,reset,█
11,29,#C75B28,reset,█
12,29,#C766E0,reset,█
13,29,#C77298,reset,█
14,29,#C77E50,reset,█
15,29,#C78A08,reset,█
16,29,#C795C0,reset,█
17,29,#C7A178,reset,█
18,29,#C7AD30,reset,█
19,29,#C7B8E8,reset,█
20,29,#C7C4A0,reset,█
21,29,#C7D058,reset,█
22,29,#C7DC10,reset,█
23,29,#C7E7C8,reset,█
24,29,#C7F380,reset,█
25,29,#C7FF38,reset,█
26,29,#C80AF0,reset,█
27,29,#C816A8,reset,█
28,29,#C82260,reset,█
29,29,#C82E18,reset,█
30,29,#C839D0,reset,█
31,29,#C84588,reset,█
32,29,#C85140,reset,█
33,29,#C85CF8,reset,█
34,29,#C868B0,reset,█
35,29,#C87468,reset,█
36,29,#C88020,reset,█
37,29,#C88BD8,reset,█
38,29,#C89790,reset,█
39,29,#C8A348,reset,█
40,29,#C8AF00,reset,█
41,29,#C8BAB8,reset,█
42,29,#C8C670,reset,█
43,29,#C8D228,reset,█
44,29,#C8DDE0,reset,█
45,29,#C8E998,reset,█
46,29,#C8F550,reset,█
47,29,#C90108,reset,█
48,29,#C90CC0,reset,█
49,29,#C91878,reset,█
50,29,#C92430,reset,█
51,29,#C92FE8,reset,█
52,29,#C93BA0,reset,█
53,29,#C94758,reset,█
54,29,#C95310,reset,█
55,29,#C95EC8,reset,█
56,29,#C96A80,reset,█
57,29,#C97638,reset,█
58,29,#C981F0,reset,█
59,29,#C98DA8,reset,█
60,29,#C99960,reset,█
61,29,#C9A518,reset,█
62,29,#C9B0D0,reset,█
63,29,#C9BC88,reset,█
64,29,#C9C840,reset,█
65,29,#C9D3F8,reset,█
66,29,#C9DFB0,reset,█
67,29,#C9EB68,reset,█
68,29,#C9F720,reset,█
69,29,#CA02D8,reset,█
70,29,#CA0E90,reset,█
71,29,#CA1A48,reset,█
72,29,#CA2600,reset,█
73,29,#CA31B8,reset,█
74,29,#CA3D70,reset,█
75,29,#CA4928,reset,█
76,29,#CA54E0,reset,█
77,29,#CA6098,reset,█
78,29,#CA6C50,reset,█
79,29,#CA7808,reset,█
80,29,#CA83C0,reset,█
81,29,#CA8F78,reset,█
82,29,#CA9B30,reset,█
83,29,#CAA6E8,reset,█
84,29,#CAB2A0,reset,█
85,29,#CABE58,reset,█
86,29,#CACA10,reset,█
87,29,#CAD5C8,reset,█
88,29,#CAE180,reset,█
89,29,#CAED38,reset,█
90,29,#CAF8F0,reset,█
91,29,#CB04A8,reset,█
92,29,#CB1060,reset,█
93,29,#CB1C18,reset,█
94,29,#CB27D0,reset,█
95,29,#CB3388,reset,█
96,29,#CB3F40,reset,█
97,29,#CB4AF8,reset,█
98,29,#CB56B0,reset,█
99,29,#CB6268,reset,█
100,29,#CB6E20,reset,█
101,29,#CB79D8,reset,█
102,29,#CB8590,reset,█
103,29,#CB9148,reset,█
104,29,#CB9D00,reset,█
105,29,#CBA8B8,reset,█
106,29,#CBB470,reset,█
107,29,#CBC028,reset,█
108,29,#CBCBE0,reset,█
109,29,#CBD798,reset,█
110,29,#CBE350,reset,█
111,29,#CBEF08,reset,█
112,29,#CBFAC0,reset,█
113,29,#CC0678,reset,█
114,29,#CC1230,reset,█
115,29,#CC1DE8,reset,█
116,29,#CC29A0,reset,█
117,29,#CC3558,reset,█
118,29,#CC4110,reset,█
119,29,#CC4CC8,reset,█
120,29,#CC5880,reset,█
121,29,#CC6438,reset,█
122,29,#CC6FF0,reset,█
123,29,#CC7BA8,reset,█
124,29,#CC8760,reset,█
125,29,#CC9318,reset,█
126,29,#CC9ED0,reset,█
127,29,#CCAA88,reset,█
128,29,#CCB640,reset,█
129,29,#CCC1F8,reset,█
130,29,#CCCDB0,reset,█
131,29,#CCD968,reset,█
132,29,#CCE520,reset,█
133,29,#CCF0D8,reset,█
134,29,#CCFC90,reset,█
135,29,#CD0848,reset,█
136,29,#CD1400,reset,█
137,29,#CD1FB8,reset,█
138,29,#CD2B70,reset,█
139,29,#CD3728,reset,█
140,29,#CD42E0,reset,█
141,29,#CD4E98,reset,█
142,29,#CD5A50,reset,█
143,29,#CD6608,reset,█
144,29,#CD71C0,reset,█
145,29,#CD7D78,reset,█
146,29,#CD8930,reset,█
147,29,#CD94E8,reset,█
148,29,#CDA0A0,reset,█
149,29,#CDAC58,reset,█
150,29,#CDB810,reset,█
151,29,#CDC3C8,reset,█
152,29,#CDCF80,reset,█
153,29,#CDDB38,reset,█
154,29,#CDE6F0,reset,█
155,29,#CDF2A8,reset,█
156,29,#CDFE60,reset,█
157,29,#CE0A18,reset,█
158,29,#CE15D0,reset,█
159,29,#CE2188,reset,█
160,29,#CE2D40,reset,█
161,29,#CE38F8,reset,█
162,29,#CE44B0,reset,█
163,29,#CE5068,reset,█
164,29,#CE5C20,reset,█
165,29,#CE67D8,reset,█
166,29,#CE7390,reset,█
167,29,#CE7F48,reset,█
168,29,#CE8B00,reset,█
169,29,#CE96B8,reset,█
170,29,#CEA270,reset,█
171,29,#CEAE28,reset,█
172,29,#CEB9E0,reset,█
173,29,#CEC598,reset,█
174,29,#CED150,reset,█
175,29,#CEDD08,reset,█
176,29,#CEE8C0,reset,█
177,29,#CEF478,reset,█
178,29,#CF0030,reset,█
179,29,#CF0BE8,reset,█
180,29,#CF17A0,reset,█
0,30,#CF2358,reset,█
1,30,#CF2F10,reset,█
2,30,#CF3AC8,reset,█
3,30,#CF4680,reset,█
4,30,#CF5238,reset,█
5,30,#CF5DF0,reset,█
6,30,#CF69A8,reset,█
7,30,#CF7560,reset,█
8,30,#CF8118,reset,█
9,30,#CF8CD0,reset,█
10,30,#CF9888,reset,█
11,30,#CFA440,reset,█
12,30,#CFAFF8,reset,█
13,30,#CFBBB0,reset,█
14,30,#CFC768,reset,█
15,30,#CFD320,reset,█
16,30,#CFDED8,reset,█
17,30,#CFEA90,reset,█
18,30,#CFF648,reset,█
19,30,#D00200,reset,█
20,30,#D00DB8,reset,█
21,30,#D01970,reset,█
22,30,#D02528,reset,█
23,30,#D030E0,reset,█
24,30,#D03C98,reset,█
25,30,#D04850,reset,█
26,30,#D05408,reset,█
27,30,#D05FC0,reset,█
28,30,#D06B78,reset,█
29,30,#D07730,reset,█
30,30,#D082E8,reset,█
31,30,#D08EA0,reset,█
32,30,#D09A58,reset,█
33,30,#D0A610,reset,█
34,30,#D0B1C8,reset,█
35,30,#D0BD80,reset,█
36,30,#D0C938,reset,█
37,30,#D0D4F0,reset,█
38,30,#D0E0A8,reset,█
39,30,#D0EC60,reset,█
40,30,#D0F818,reset,█
41,30,#D103D0,reset,█
42,30,#D10F88,reset,█
43,30,#D11B40,reset,█
44,30,#D126F8,reset,█
45,30,#D132B0,reset,█
46,30,#D13E68,reset,█
47,30,#D14A20,reset,█
48,30,#D155D8,reset,█
49,30,#D16190,reset,█
50,30,#D16D48,reset,█
51,30,#D17900,reset,█
52,30,#D184B8,reset,█
53,30,#D19070,reset,█
54,30,#D19C28,reset,█
55,30,#D1A7E0,reset,█
56,30,#D1B398,reset,█
57,30,#D1BF50,reset,█
58,30,#D1CB08,reset,█
59,30,#D1D6C0,reset,█
60,30,#D1E278,reset,█
61,30,#D1EE30,reset,█
62,30,#D1F9E8,reset,█
63,30,#D205A0,reset,█
64,30,#D21158,reset,█
65,30,#D21D10,reset,█
66,30,#D228C8,reset,█
67,30,#D23480,reset,█
68,30,#D24038,reset,█
69,30,#D24BF0,reset,█
70,30,#D257A8,reset,█
71,30,#D26360,reset,█
72,30,#D26F18,reset,█
73,30,#D27AD0,reset,█
74,30,#D28688,reset,█
75,30,#D29240,reset,█
76,30,#D29DF8,reset,█
77,30,#D2A9B0,reset,█
78,30,#D2B568,reset,█
79,30,#D2C120,reset,█
80,30,#D2CCD8,reset,█
81,30,#D2D890,reset,█
82,30,#D2E448,reset,█
83,30,#D2F000,reset,█
84,30,#D2FBB8,reset,█
85,30,#D30770,reset,█
86,30,#D31328,reset,█
87,30,#D31EE0,reset,█
88,30,#D32A98,reset,█
89,30,#D33650,reset,█
90,30,#D34208,reset,█
91,30,#D34DC0,reset,█
92,30,#D35978,reset,█
93,30,#D36530,reset,█
94,30,#D370E8,reset,█
95,30,#D37CA0,reset,█
96,30,#D38858,reset,█
97,30,#D39410,reset,█
98,30,#D39FC8,reset,█
99,30,#D3AB80,reset,█
100,30,#D3B738,reset,█
101,30,#D3C2F0,reset,█
102,30,#D3CEA8,reset,█
103,30,#D3DA60,reset,█
104,30,#D3E618,reset,█
105,30,#D3F1D0,reset,█
106,30,#D3FD88,reset,█
107,30,#D40940,reset,█
108,30,#D414F8,reset,█
109,30,#D420B0,reset,█
110,30,#D42C68,reset,█
111,30,#D43820,reset,█
112,30,#D443D8,reset,█
113,30,#D44F90,reset,█
114,30,#D45B48,reset,█
115,30,#D46700,reset,█
116,30,#D472B8,reset,█
117,30,#D47E70,reset,█
118,30,#D48A28,reset,█
119,30,#D495E0,reset,█
